gene_id	associated_reactions	growth_WT_h-1	growth_KO_h-1	growth_ratio	solver_status	essentiality_label
EHJ93558_1	HEMEti;PHEMEabcpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93576_1	GLUSy	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93626_1	ALAALAabcpp;ALAGLUabcpp;ALAHISabcpp;ALALEUabcpp;ALATHRabcpp;ALATRPabcpp;CARNabcpp;CGLYabcpp;GLYGLNabcpp;GLYGLUabcpp;GLYGLYabcpp;GLYMETabcpp;GLYPHEabcpp;GLYSERabcpp;HISGLYabcpp;HISHISabcpp;LEULEUabcpp;PROGLYabcpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93966_1	ACACCT;BUTCT;HXCT;OCOAT1	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93976_1	GLYC3Pabcpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94096_1	METSOXR1;METSOXR2;PAPSR;RNDR1;RNDR2;RNDR3;RNDR4;THIORDXi;TRDR	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94386_1	HMPK1;PMPK	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94632_1	PALDP	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94647_1	CYSDDS;CYSDS	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94654_1	PHEME2abcpp;SHEME2abcpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94683_1	ALCD19;ALDD20x;ALDD2x;GLYALDDr	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94722_1	SHCHCS3	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94746_1	FBA	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94809_1	FACOAL140;FACOAL160;FACOAL161;FACOAL181	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ94851_1	GLYC3Pabc	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91389_1	RHACOAR101;RHACOAR120;RHACOAR121d5;RHACOAR121d6;RHACOAR141d5;RHACOAR141d7;RHACOAR142;RHACOAR70;RHACOAR90;RHACOARP100;RHACOARP40;RHACOARP50;RHACOARP60;RHACOARP70;RHACOARP80;RHACOARP90;RHACOART60	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ91632_1	PPND	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ91751_1	GTHOr	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ92124_1	DXYLK;XYLK	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ92283_1	PIabc	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ93968_1	3OXCOAT;ACACT1r;DHPACCOAHIT;MACCOAT	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94185_1	GLYt4	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94217_1	CYANST	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94443_1	ARGabcpp;ASPabcpp;GLUabcpp;HISabcpp;ILEabcpp;LEUabcpp;METabcpp;PROabcpp;VALabcpp	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94474_1	ACONCtupp;CITtupp;ICITtupp	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94558_1	CYTBDpp	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94726_1	FRD2;FRD3	0.2902343858032029	0.29023438580320754	1.000000000000016	optimal	Non-essential
EHJ94382_1	GLUt2rpp;GLUt4pp	0.2902343858032029	0.2902343858032076	1.0000000000000162	optimal	Non-essential
EHJ91088_1	GMPS;GMPS2	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91152_1	INDOLEt2pp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91209_1	MANAO	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91400_1	SUCD4	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91513_1	ADK1;CPK1;CYTK1;CYTK2;CYTK2_1;DADK;NDPK1;NDPK3;NDPK5;NDPK6;UMPK	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91733_1	FE3DCITtonex;FEENTERtonex;FEOXAMtonex;PHEMEtonex;SHEMEtonex	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91793_1	PHB_SYN_HB	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91924_1	GUAPRT;HXPRT;XPPT	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92142_1	MALT	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92287_1	Kt3pp;NAt3pp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92378_1	SHCHCS3	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92460_1	SGDS	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92518_1	GPDDA1_1;GPDDA2_1;GPDDA3_1;GPDDA4_1;GPDDA5	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92617_1	PUNP1	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92680_1	4HPROE	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92781_1	RHCCE	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92819_1	NTPP6	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92856_1	GALURt2rpp;GLCURt2rpp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92909_1	CLPNS120pp;CLPNS140pp;CLPNS141pp;CLPNS160pp;CLPNS161pp;CLPNS180pp;CLPNS181pp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ92923_1	THIORDXi	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93005_1	CYTBD2pp;CYTBDpp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93106_1	METDabc	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93156_1	MDDEP1pp;MDDEP2pp;MDDEP3pp;MDDEP4pp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93395_1	GALURt2rpp;GLCURt2rpp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93524_1	IMPD	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93577_1	GLUSy	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93657_1	NDPK1;NDPK2;NDPK3;NDPK4;NDPK5;NDPK6;NDPK7;NDPK8;NDPK9	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93747_1	SULabc;TSULabc	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93779_1	DASYN120;DASYN140;DASYN141;DASYN160;DASYN161;DASYN180;DASYN181	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93817_1	AP4AS	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93835_1	2AACLPGT161;2AACLPPEAT161	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93866_1	P5CR	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ93927_1	CDGUNPD	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94179_1	LDH_L;L_LACD2;L_LACD3	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94239_1	MAN6PI	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94287_1	ATPS4rpp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94332_1	GDPDPK;GDPTPDP;PPGPPDP	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94447_1	UPPDC1	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94513_1	LYSabcpp;ORNabcpp	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94592_1	NADH5	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94629_1	SULabc	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94635_1	D5KGK;DKDID	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94680_1	HACD1;HACD1i;HACD2i;HACD3i;HACD4i;HACD5i;HACD6i;HACD7i;HACD8i;HACD9	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94735_1	ADPRDP	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94786_1	FNRR3	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94888_1	GALM1;GALM2;GalMr	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ94932_1	BPNT	0.2902343858032029	0.29023438580320765	1.0000000000000164	optimal	Non-essential
EHJ91245_1	PSP_L	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91452_1	MCCC	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91604_1	IDPh_1;PPA	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91611_1	CDGUNPD	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91859_1	ACtex;CO2tex;H2Otex;MEOHtex;NH4tex;NO2tex;NO3tex	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91908_1	PPS	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91911_1	AGM3PH;AGM4PH;AGMH	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92019_1	MLTGY1pp;MLTGY2pp;MLTGY3pp;MLTGY4pp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92152_1	G6PI;G6PI3;PGI;PGI1c	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92220_1	ACACT1r;ACACT3r;ACACT5r	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92396_1	COabc	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92626_1	ACOTA;SDPTA;SOTA	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92788_1	CD2abcpp;CU2abcpp;NI2abcpp;ZN2abcpp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92860_1	MOBDabcpp;SULabc;TSULabc	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92869_1	ALLTNt2r;URAt2	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92883_1	GLYCTO1;LDH_D2	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92913_1	PDH;PDHbr	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ92935_1	PRFGS	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93000_1	FE3abcpp;PTRCabc;PTRCabcpp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93002_1	CYSabc2pp;CYTBD2pp;GTHRDabc2pp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93036_1	DHQTi	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93046_1	TRDR	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93506_1	RHCCE	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93681_1	BTS4	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93738_1	AMPTASEAH;AMPTASEAL;AMPTASEAT;AMPTASEATRP;AMPTASECG;AMPTASEGGLN;AMPTASEGGLU;AMPTASEGM;AMPTASEGS;AMPTASEHG;AMPTASEHH;AMPTASEPG;GLYGLYCNc;GLYPHEHYc;LALGP;LEULEULAPc	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ93739_1	ILETA;LEUTA;VALTA	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94199_1	E4PD	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94256_1	CPPPGO2	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94297_1	AHMMPS_1	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94402_1	HPYRRx	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94442_1	ARGabcpp;ASPabcpp;GLUabcpp;HISabcpp;ILEabcpp;LEUabcpp;METabcpp;PROabcpp;VALabcpp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94456_1	PGCD	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94515_1	ARUH;ASPTA	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94631_1	AEPTA	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94678_1	DABAAT2	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94725_1	FRD2;FRD3	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94763_1	ASPabcpp;GLUabcpp	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ94930_1	GTHRDt2_1;METDabc;METSabc;METabc	0.2902343858032029	0.2902343858032077	1.0000000000000167	optimal	Non-essential
EHJ91250_1	Kt3pp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91268_1	CYANST	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91406_1	RNDR1;RNDR2;RNDR3;RNDR4	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91440_1	NTPP1;NTPP2;NTPP4;NTPP6;NTPP7;NTPP8	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91543_1	BETALDHx;BETALDHy	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91546_1	CD2t4pp;COBALTt4pp;FE2t4pp;NI2t4pp;ZN2t4pp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91698_1	OCOAT1	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91748_1	METSOXR1;METSOXR2	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ91825_1	SULabc;TSULabc	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92237_1	ASR	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92309_1	PGSA120;PGSA140;PGSA141;PGSA160;PGSA161;PGSA180;PGSA181	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92342_1	MOBDabcpp;SELtpp;SLNTtpp;SULabcpp;TSULabcpp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92476_1	NAPRT	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92555_1	COALCDH	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92724_1	MPTG;MPTG2	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92844_1	AALDH;ALCD19;ALCD2x	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93154_1	NI2uabcpp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93311_1	CYTBO3_4pp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93313_1	CYTBO3_4pp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93346_1	ATHRDHr;DSERDHr	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93412_1	FEOXAMtonex	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93440_1	G2PP;MI1PP	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93477_1	GLUR	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93562_1	OAADC;OAADCS	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93717_1	THZPSN	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ93984_1	NTD1;NTD10;NTD2;NTD3;NTD4;NTD5;NTD6;NTD7;NTD8;NTD9	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94272_1	GLNabcpp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94293_1	NAt3_2	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94383_1	GLUt2rpp;GLUt4pp	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94565_1	CTECOAI6;CTECOAI7;CTECOAI8;ECOAH1;ECOAH2;ECOAH3;ECOAH4;ECOAH5;ECOAH6;ECOAH7;ECOAH8;VECOAH	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94636_1	INS2D	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94728_1	DHNCOAS;NPHS	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94773_1	DHPM1;DHPM2	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ94894_1	HEX1	0.2902343858032029	0.29023438580320776	1.0000000000000169	optimal	Non-essential
EHJ92106_1	UDPG4E	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ92328_1	AI2tpp	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ92367_1	PTRCabc;PTRCabcpp	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ92441_1	24DECOAR	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ94103_1	ACTD	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ94290_1	NAt3_2	0.2902343858032029	0.2902343858032078	1.000000000000017	optimal	Non-essential
EHJ91080_1	CYANST	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ91119_1	RBFSa;RBFSb	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ91165_1	ACtex;CO2tex;GLCtex;GLNtex;GLUtex;H2O2tex;H2Otex;MANtex;MEOHtex;NH4tex;NO2tex;NO3tex;O2tex	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ91196_1	URCN	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ91390_1	MCOATA	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ91596_1	OXPTNDH;SSALx;SSALy;SSCOARy	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ91700_1	GRXR;PAPSR2;RNDR1b;RNDR2b;RNDR3b;RNDR4b	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ92110_1	PHEME2abcpp;SHEME2abcpp	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92121_1	HEX1	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92164_1	FEROc;FEROpp	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ92181_1	P5CD;PHCD;PROD2;PROD3;PUTA3;PY5CDHE	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92218_1	MSO3abcpp;ZNabc	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ92365_1	PTRCabcpp	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ92537_1	GLUTRR	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92578_1	MMSAD3;MMTSAO;PPNDH2	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92625_1	AST	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92656_1	CHOLD	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ92882_1	GLYCTO1;GLYCTO2;GLYCTO3;GLYCTO4;LDH_D2;UAPGR	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ92968_1	GLYBt2r	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ93123_1	GLUDxi	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ93505_1	PRAMPC;PRATPP	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ93743_1	TAUDO	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ93772_1	ACACT8r;VCACT	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ94266_1	HMPK1;PMPK	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ94283_1	ATPS4rpp	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ94568_1	3OXCOAT;ACACT1r	0.2902343858032029	0.2902343858032079	1.0000000000000173	optimal	Non-essential
EHJ94829_1	23DK5MPPISO;ENOPH;MDRPD	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ94836_1	GLYC3Pabc	0.2902343858032029	0.29023438580320793	1.0000000000000173	optimal	Non-essential
EHJ91836_1	CHLabcpp;GLYBabcpp	0.2902343858032029	0.290234385803208	1.0000000000000175	optimal	Non-essential
EHJ92573_1	MGt5	0.2902343858032029	0.290234385803208	1.0000000000000175	optimal	Non-essential
EHJ92700_1	GTHRDabc2pp	0.2902343858032029	0.290234385803208	1.0000000000000175	optimal	Non-essential
EHJ92884_1	GLYCTO1;GLYCTO2;GLYCTO3;GLYCTO4;LDH_D2	0.2902343858032029	0.290234385803208	1.0000000000000175	optimal	Non-essential
EHJ93911_1	NTP1	0.2902343858032029	0.29023438580320804	1.0000000000000178	optimal	Non-essential
EHJ94659_1	PHEMEtonex;SHEMEtonex	0.2902343858032029	0.29023438580320804	1.0000000000000178	optimal	Non-essential
EHJ92146_1	AGPOP;PYK	0.2902343858032029	0.29023438580320815	1.0000000000000182	optimal	Non-essential
EHJ94223_1	AMPEP1;AMPEP10;AMPEP11;AMPEP13;AMPEP14;AMPEP15;AMPEP18;AMPEP5;AMPEP8;AMPTASECG	0.2902343858032029	0.29023438580320815	1.0000000000000182	optimal	Non-essential
EHJ91710_1	NH4tpp_1	0.2902343858032029	0.2902343858032082	1.0000000000000184	optimal	Non-essential
EHJ93182_1	AKGDH;AKGDb;GLCOASYNT;OXOADLR	0.2902343858032029	0.2902343858032082	1.0000000000000184	optimal	Non-essential
EHJ91356_1	UAMAS	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ92456_1	MALDDH	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ92794_1	RHCCE	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ93022_1	GLUNpp;IG3PS	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ93223_1	MCTP1Bpp	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ93922_1	CAt6pp	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ93986_1	PGPP160	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ94194_1	NADDPp_1	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ94640_1	RIBabcpp	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ94827_1	MTRI;MTRK	0.2902343858032029	0.2902343858032083	1.0000000000000187	optimal	Non-essential
EHJ92053_1	LYSt3r	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ92414_1	Kt3r;NAt3_1;NAt3_2	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ92492_1	PGMT	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ92735_1	DHNPA_1	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ92842_1	CHLt2;CHLt2pp	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ92868_1	ALLTNt2r;URAt2	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ93763_1	OPHBDC	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ94617_1	PNTOt4pp	0.2902343858032029	0.2902343858032084	1.0000000000000189	optimal	Non-essential
EHJ91303_1	DNADDP;NTPP3;NTPP5;NTPP7;NTPP8	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ91403_1	SUCD4	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ91533_1	GLYK;GLYK1	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ91680_1	NO3R1pp;NO3R2pp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ91926_1	ADEt2rpp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ91927_1	RBFSa;RBFSb	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92145_1	GAPD	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
